"ihdlkid","new_key","lake_area_ac","lake_perim_km","lake_order","lake_link_num","uplakes_n","uplakes_area_ac","downlakes_n","downlakes_area_ac","ws_area_km2","lake_area_km2","lake_area_m2","maxdepth_ft","meandepth_ft","maxdepth_m","meandepth_m","geom_ratio","ws_urban_prop","ws_forest_prop","ws_agriculture_prop","ws_shrub_prop","ws_wetland_prop","ws_slope_deg","ws_mean_elevation_m","lake_area_ha","dd_mean","surface_temp_mean"
152707315,"59-512",15.84081135,1.45,1,0,0,0,1,229.243083,0.3437,0.06,64104.2910040063,NA,NA,NA,NA,NA,0.01047,0.10241,0.72476,0,0.16235,0.96,253.37,5.924,4945.21838405556,17.5056523227778
152707318,"59-513",12.07386092,1.77,0,-99,-99,-99,-99,-99,0.5953,0.05,48860.2683825017,NA,NA,NA,NA,NA,0.05241,0.01041,0.86998,0,0.06719,1.09,263.526992,4.886,4955.50143427778,17.6747334561111
152707319,"41-432",44.14588186,2.54,0,-99,-99,-99,-99,-99,0.8815,0.18,178648.70648699,51,12.64405972,15.55,3.85,1.32211604454161,0.14476,0.11345,0.43948,0,0.26421,2.27,269.508008,17.867,4796.41257077778,17.1507499927778
152707325,"41-523",7.531621598,0.65,1,0,0,0,5,326.613734,0.8818,0.03,30478.8215693416,NA,NA,NA,NA,NA,0.1024,0.03878,0.67453,0,0.18236,1.85,257.633008,3.048,4979.67168572222,18.031621305
152707326,NA,5.236752131,0.64,0,-99,-99,-99,-99,-99,0.0439,0.02,21191.9879041722,NA,NA,NA,NA,NA,0.00456,0,0.90888,0.01367,0.0615,1.97,216.459004,2.119,5041.10289883333,18.0229477983333
152707329,NA,5.860908945,0.66,0,-99,-99,-99,-99,-99,0.0241,0.02,23717.8137064465,NA,NA,NA,NA,NA,0.06639,0,0.43983,0.0166,0,1.54,213.965,2.372,5040.8258555,18.0191813205556
152707331,NA,5.20885865,0.77,0,-99,-99,-99,-99,-99,0.0858,0.02,21079.10910121,NA,NA,NA,NA,NA,0.09441,0.37412,0.49534,0,0.03613,1.01,262.971992,2.108,4971.912592,17.9088239088889
152707332,"59-99",61.66910994,3.41,0,-99,-99,-99,-99,-99,6.5023,0.25,249561.369187811,NA,NA,NA,NA,NA,0.33267,0.29228,0.22325,0.05552,0.08636,3.51,263.971992,24.951,5155.27594783333,16.9267039527778
152707339,"59-499",10.59711429,0.77,1,0,0,0,1,100.574485,0.0435,0.04,42884.1984945975,NA,NA,NA,NA,NA,0.47127,0.25057,0,0,0,7.98,249.793008,4.289,4935.28801877778,17.8637156894444
152707341,"59-514",12.18993064,1.02,0,-99,-99,-99,-99,-99,0.2407,0.05,49329.9770952208,NA,NA,NA,NA,NA,0.04985,0.05941,0.62817,0,0.258,1.43,262.386992,4.934,4956.87894366667,17.6947987066667
152707344,"41-422",27.96826181,1.43,0,-99,-99,-99,-99,-99,3.7444,0.11,113181.424507304,NA,NA,NA,NA,NA,0.16034,0.12709,0.61443,0.01082,0.04716,2.36,270.615996,11.319,5422.984891,17.3415208677778
152707345,"41-433",79.92441685,2.98,0,-99,-99,-99,-99,-99,2.945,0.32,323436.59443163,85,22.91186234,25.91,6.99,0.920406921442014,0.09769,0.18448,0.5527,0.00645,0.14289,1.67,272.755996,32.347,5403.60123605556,16.8703063077778
152707350,"41-813",11.98104993,1.83,3,11,4,494,3,183.495018,1.0046,0.05,48484.6826514508,NA,NA,NA,NA,NA,0.13657,0.392,0.3928,0.06162,0.01343,2.84,261.711992,4.849,4850.43285555556,17.3045078538889
152707353,"41-423",71.01472087,5.03,4,18,7,825,2,112.480297,1.7134,0.29,287381.00793169,NA,NA,NA,NA,NA,0.05947,0.68665,0.10471,0.02381,0.0897,3.36,255.39,29.473,4849.84850772222,16.8822680194444
152707354,NA,6.369998818,0.66,0,-99,-99,-99,-99,-99,0.212,0.03,25777.9888227915,NA,NA,NA,NA,NA,0.4099,0.26698,0.04528,0,0.26745,1.53,254.074004,2.578,4971.37982094444,17.9312578022222
152707355,"70-164",103.8225074,3.74,3,6,0,0,1,229.243083,1.0603,0.42,420146.928088705,58,25.31030272,17.68,7.72,1.44001838700101,0.22446,0.07139,0.53693,0.04075,0.05253,1.35,221.185,41.975,5302.92775538889,16.6711675911111
152707356,"59-98",18.36029091,1.22,0,-99,-99,-99,-99,-99,0.1555,0.07,74300.0724778439,NA,NA,NA,NA,NA,0.04759,0.87138,0,0,0.0283,7.32,254.124004,7.432,4907.73712011111,17.4640473377778
152707362,NA,8.884294344,2.48,0,-99,-99,-99,-99,-99,0.5208,0.04,35952.7916474445,NA,NA,NA,NA,NA,0.02938,0.21295,0.38498,0.00211,0.35234,1.63,257.524004,3.596,4970.23587622222,17.9750457527778
152707365,"59-100",15.22315959,1.07,0,-99,-99,-99,-99,-99,0.5254,0.06,61604.7897292704,NA,NA,NA,NA,NA,0.03921,0.44081,0.47964,0,0.03788,4.15,267.159004,6.161,4895.55457227778,17.5147200088889
152707366,"41-446",14.55353457,0.9,0,-99,-99,-99,-99,-99,0.2787,0.06,58894.9640645866,NA,NA,NA,NA,NA,0.14352,0.00251,0.48403,0,0.3624,1.23,270.250996,5.89,5525.68946338889,17.6960455961111
152707373,"59-52",48.01125269,1.8,0,-99,-99,-99,-99,-99,0.1391,0.19,194291.014892153,NA,NA,NA,NA,NA,0.01078,0.0417,0.78001,0.0266,0.13731,2.84,258.318008,19.431,5427.13023222222,17.1759372511111
152707376,"59-101",88.70067627,3.64,0,-99,-99,-99,-99,-99,2.7334,0.36,358952.192424426,NA,NA,NA,NA,NA,0.11411,0.47362,0.27377,0.06567,0.05477,4.21,260.419004,35.899,4876.96626633333,16.7865677166667
152707377,"41-449",34.55149062,2.44,3,10,3,460,4,195.476068,2.3935,0.14,139822.308364696,NA,NA,NA,NA,NA,0.11105,0.2102,0.52292,0.01291,0.13282,3.09,259.245,13.984,5068.21512083333,17.1418581705556
152707378,"41-529",17.20750392,1.24,1,0,0,0,5,326.613734,0.0834,0.07,69634.9962364939,NA,NA,NA,NA,NA,0.05276,0.29496,0.51799,0,0.00719,4.56,255.530996,6.964,4972.64254133333,17.5644477211111
152707379,"59-17",15.20359161,1.07,0,-99,-99,-99,-99,-99,0.67,0.06,61525.6024037878,NA,NA,NA,NA,NA,0.06836,0.11642,0.67672,0,0.1212,2.03,243.319004,6.153,4969.24845377778,17.5525177427778
152707381,"41-454",20.02801746,1.41,0,-99,-99,-99,-99,-99,0.1964,0.08,81048.9962364939,NA,NA,NA,NA,NA,0.17311,0.61812,0.02189,0,0.14664,4.73,253.409004,8.106,5172.39536533333,17.2744962166667
152707383,"41-452",11.49994556,0.96,0,-99,-99,-99,-99,-99,0.3776,0.05,46537.7587309295,NA,NA,NA,NA,NA,0.14036,0.46318,0.3697,0,0,4.65,257.235996,4.654,4893.76271266667,17.5627449022222
152707384,"59-111",10.40305329,1.04,0,-99,-99,-99,-99,-99,4.1098,0.04,42098.876168508,NA,NA,NA,NA,NA,0.13243,0.11728,0.58672,0.02311,0.1358,1.2,256.059004,4.21,4968.635001,17.5627423483333
152707385,NA,9.739726169,0.93,0,-99,-99,-99,-99,-99,0.4475,0.04,39414.5367204889,NA,NA,NA,NA,NA,0.00626,0.64425,0.10257,0.0324,0.11017,5.28,253.425996,3.942,4898.16764333333,17.627483215
152707388,"41-490",75.50493003,2.65,0,-99,-99,-99,-99,-99,1.6912,0.31,305551.900084982,NA,NA,NA,NA,NA,0.08834,0.07865,0.76118,0,0.03519,0.89,273.670996,30.558,4788.24742772222,16.8704741116667
152707389,"41-526",5.13734644,0.53,2,2,2,24,4,321.476388,0.0486,0.02,20789.7148638258,NA,NA,NA,NA,NA,0,0.46297,0.08642,0,0.393,6.16,235.239004,2.079,5021.36990527778,18.2356068933333
152707392,NA,23.74172451,1.34,0,-99,-99,-99,-99,-99,0.1372,0.1,96077.5545708389,NA,NA,NA,NA,NA,0.22595,0,0.6086,0.00656,0.12609,0.83,227.896992,2.826,5000.88221833333,17.9672184
152707400,NA,7.083264569,0.88,0,-99,-99,-99,-99,-99,0.0886,0.03,28664.418959168,NA,NA,NA,NA,NA,0.00451,0.86231,0.07562,0,0.00113,2.9,252.111992,2.867,4990.99298266667,17.8859429727778
152707403,"59-510",16.19016847,1.13,0,-99,-99,-99,-99,-99,6.6874,0.07,65518.0626846344,NA,NA,NA,NA,NA,0.07686,0.07287,0.80346,0.00374,0.04257,1.19,260.845996,6.552,4947.21727861111,17.592834265
152707405,"59-18",8.52213956,0.89,0,-99,-99,-99,-99,-99,0.525,0.03,34487.230626037,NA,NA,NA,NA,NA,0.07009,0.28552,0.40896,0.00648,0.22,1.08,238.705996,3.449,4982.79867061111,17.7506613844444
152707406,"59-116",26.73419079,1.69,0,-99,-99,-99,-99,-99,0.3431,0.11,108187.409615151,NA,NA,NA,NA,NA,0.1329,0,0.82075,0,0,1.42,258.898008,10.82,4938.57459933333,17.1891912605556
152707407,"41-453",11.90581237,1.19,4,21,8,896,1,100.574485,0.4562,0.05,48180.2127392659,NA,NA,NA,NA,NA,0.1175,0.4064,0.25822,0.01184,0.17975,3.86,255.154004,4.819,4896.10380822222,17.5972129727778
152707408,NA,5.414934015,0.67,0,-99,-99,-99,-99,-99,0.971,0.02,21913.0509287362,NA,NA,NA,NA,NA,0.05726,0.11267,0.79969,0,0.02451,0.85,257.543008,2.191,4991.295906,17.8901861794444
152707409,NA,6.346005048,1.01,2,2,0,0,1,100.574485,0.1594,0.03,25680.8912953745,NA,NA,NA,NA,NA,0.01255,0.57842,0.24969,0.02572,0.0803,2.75,252.060996,2.568,4980.20754527778,17.7320836622222
152707410,"41-527",7.889726671,0.77,2,4,3,29,3,313.586661,0.1461,0.03,31927.9942980859,NA,NA,NA,NA,NA,0.00479,0.61808,0.0835,0.06365,0.19507,7.18,234.248008,3.193,4987.840566,17.7839278077778
152707415,NA,6.690209477,0.84,0,-99,-99,-99,-99,-99,1.7213,0.03,27073.8111650682,NA,NA,NA,NA,NA,0.05595,0.27874,0.48579,0,0.17464,2.76,267.850996,2.487,4869.57657616667,17.6767466388889
152707418,NA,7.363755379,0.85,0,-99,-99,-99,-99,-99,0.4758,0.03,29799.5037796933,NA,NA,NA,NA,NA,0.01197,0.62905,0.30601,0.02858,0.02438,3.33,254.311992,2.98,4978.98326105556,17.8876664955556
152707419,NA,5.456214262,0.56,0,-99,-99,-99,-99,-99,0.0514,0.02,22080.1030391324,NA,NA,NA,NA,NA,0.80544,0.0214,0,0,0.00778,2.34,224.871992,2.208,4988.23461377778,18.123554025
152707420,NA,5.416761356,0.67,1,0,0,0,2,254.123279,0.388,0.02,21920.4457771843,NA,NA,NA,NA,NA,0.29897,0.25283,0.42552,0,0.0067,3.51,249.355,2.16,4988.57952961111,18.1280081372222
152707426,"41-499",48.97057528,1.64,0,-99,-99,-99,-99,-99,0.4212,0.2,198173.183116831,12,4.15909756,3.66,1.27,5.76474545932514,0.22365,0,0.72958,0,0.01401,1.87,274.518008,19.82,5014.59332427778,18.0273956494444
152707432,NA,6.610871993,1.03,0,-99,-99,-99,-99,-99,0.1071,0.03,26752.7497592165,NA,NA,NA,NA,NA,0.09711,0.39496,0.39029,0,0.11484,0.49,198.46,2.676,5113.70125705556,18.0872206344444
152707435,"41-498",88.82364256,2.85,0,-99,-99,-99,-99,-99,3.8464,0.36,359449.81004411,41,11.78795761,12.5,3.59,1.95884265104848,0.14363,0.12027,0.66667,0.01467,0.03281,1.8,279.951992,35.873,5327.97583477778,17.5107000527778
152707436,"41-464",404.1752246,11.5,3,9,2,55,5,230.027559,3.1085,1.64,1635608.53304197,52,26.50129308,15.85,8.08,2.25626743571364,0.13483,0.26652,0.22442,0.01509,0.32337,3.17,256.745,163.577,5939.86002388889,18.9167094622222
152707438,"59-62",39.15890914,4.17,0,-99,-99,-99,-99,-99,1.0101,0.16,158467.521103962,NA,NA,NA,NA,NA,0.07534,0.23513,0.40798,0.02524,0.24582,1.99,253.664004,15.848,4910.30643,17.1211385527778
152707441,"59-20",23.88153075,1.79,1,1,0,0,1,229.243083,1.0289,0.1,96643.3197766177,NA,NA,NA,NA,NA,0.07494,0.01195,0.8306,0,0.07046,2.53,252.989004,9.665,4932.022058,17.17702593
152707445,NA,8.984343413,0.72,2,4,1,46,6,634.202784,0.0485,0.04,36357.6682975193,NA,NA,NA,NA,NA,0.01649,0.01649,0,0,0.90515,0.94,249.805,3.636,4904.15217372222,17.8743407911111
152707448,NA,7.334069391,0.83,0,-99,-99,-99,-99,-99,1.0186,0.03,29679.3710938448,NA,NA,NA,NA,NA,0.07736,0.54477,0.15806,0.05124,0.16376,1.95,250.5,2.968,4955.55009905556,17.7974187038889
152707451,"59-70",8.722950015,0.9,0,-99,-99,-99,-99,-99,0.0798,0.04,35299.8665169358,NA,NA,NA,NA,NA,0.07895,0.32832,0,0,0.55012,1.51,242.681992,3.53,4968.67294694444,17.7409939538889
152707459,"41-496",23.55800569,1.34,0,-99,-99,-99,-99,-99,0.6759,0.1,95334.0847800575,NA,NA,NA,NA,NA,0.07294,0.48617,0.19781,0.02811,0.20935,2.75,283.238008,9.534,4995.40149761111,17.3010900266667
152707460,"59-86",15.9607976,1.34,1,1,0,0,0,0,0.2608,0.06,64589.8490550767,NA,NA,NA,NA,NA,0.08052,0.31864,0.29793,0.02761,0.15261,3.15,255.595996,6.459,4955.77396955556,17.5225408777778
152707462,NA,8.957119567,0.81,1,1,0,0,0,0,0.2456,0.04,36247.4993606086,NA,NA,NA,NA,NA,0.02525,0.54642,0.3127,0.01466,0.10098,4.5,266.066992,3.625,4897.66735844444,17.7835585355556
152707463,"41-470",46.86695341,2.69,2,2,0,0,7,643.187127,0.9367,0.19,189660.286552547,39,17.11687331,11.89,5.22,1.75514194787163,0.15288,0.39415,0.24597,0.00716,0.18501,4.26,260.599004,18.968,5231.574034,17.1616517805556
152707465,"59-82",18.22942385,1.2,0,-99,-99,-99,-99,-99,0.274,0.07,73770.4821739306,NA,NA,NA,NA,NA,0.09307,0.0562,0.7927,0.00109,0.04051,1.2,252.624004,7.377,4930.69848277778,17.4340172583333
152707475,"41-504",24.60342762,1.28,0,-99,-99,-99,-99,-99,0.4619,0.1,99564.6781595241,11,5.01974646,3.35,1.53,5.30251024781609,0.30115,0.34142,0.08984,0.0446,0.18489,2.72,278.795996,9.958,5023.33292466667,18.0588499761111
152707480,"41-501",76.83320933,2.63,0,-99,-99,-99,-99,-99,0.7665,0.31,310927.155234511,26,6.66501685,7.93,2.03,2.97777223381185,0.32498,0.5319,0.01422,0.04788,0.02296,5.23,286.118008,31.097,5305.80836161111,17.8841196705556
152707484,"41-468",24.29763903,1.62,1,1,0,0,0,0,0.2887,0.1,98327.2187689693,32,15.29523673,9.76,4.66,1.81433977326385,0.04364,0.20471,0.50468,0.02632,0.20922,3.46,264.555,9.834,4867.98013583333,17.289088055
152707489,"41-471",32.20889311,1.82,1,1,1,14,1,12.075098,0.2221,0.13,130342.329772166,37,14.86361314,11.28,4.53,1.68446608064501,0.33498,0.11166,0.26835,0,0.23323,3.06,268.57,12.924,5271.28534272222,17.26554289
152707493,"41-469",12.07509794,0.82,2,2,4,61,0,0,0.4687,0.05,48865.2743312695,73,25.57101865,22.26,7.8,0.667920734014061,0.12801,0.07339,0.74419,0.01814,0.02603,1.93,269.138008,4.887,5681.09552372222,17.762601405
152707498,NA,50.45494534,1.85,1,1,0,0,0,0,0.5434,0.2,204180.103354781,NA,NA,NA,NA,NA,0.29168,0.36585,0,0.03184,0.27751,3.55,251.548008,NA,NA,NA
152707499,"41-807",14.82662823,1.2,1,0,0,0,2,44.283991,0.9253,0.06,60000.1142406216,37,14.8680905,11.28,4.53,1.38748699029882,0.05328,0.07814,0.61731,0.03112,0.19637,1.61,269.493008,6.001,4941.53381711111,17.6398174138889
152707500,"41-281",6.544582711,0.6,1,1,1,7,1,12.075098,0.3381,0.03,26484.4915665088,NA,NA,NA,NA,NA,0.06004,0.24904,0.32742,0.10884,0.24726,2.56,265.299004,2.649,4970.38983538889,18.0447967033333
152707501,"61-8",13.21770604,0.9,1,0,0,0,1,1127.654497,0.3768,0.05,53489.1588361458,NA,NA,NA,NA,NA,0.30706,0.55229,0.07086,0,0.05997,0.27,189.040996,5.349,5225.08527694444,18.0693143183333
152707502,"41-285",68.48215547,2.76,2,3,0,0,3,117.171429,1.9618,0.28,277132.270931974,NA,NA,NA,NA,NA,0.14991,0.16424,0.51972,0.01565,0.12922,2.19,272.625,27.717,5307.26925211111,17.0158076588889
152707504,"41-280",7.932174301,0.68,1,1,0,0,2,18.619681,0.1146,0.03,32099.7705515762,NA,NA,NA,NA,NA,0.01047,0.29756,0.14136,0,0.50437,3.43,261.614004,3.314,4963.69233072222,17.9546975838889
152707506,NA,13.76780323,1.46,1,0,0,0,1,100.574485,0.1919,0.06,55715.2815750071,NA,NA,NA,NA,NA,0,0.59406,0,0.14331,0.19906,5.22,243.488008,NA,NA,NA
152707507,"34-73",356.2436776,5.81,1,1,0,0,3,127.45787,3.8397,1.44,1441640.06960463,57,11.22608374,17.38,3.42,1.99372125587862,0.16764,0.32615,0.148,0.02951,0.29268,1.93,248.708008,144.405,5566.66124155556,17.5137498572222
152707508,"41-279",10.82315225,0.85,0,-99,-99,-99,-99,-99,0.048,0.04,43798.9245680062,NA,NA,NA,NA,NA,0,0.1,0.61458,0,0.21667,7.21,265.401992,4.38,4954.84025911111,17.8316603705556
152707510,NA,5.391374878,0.66,0,-99,-99,-99,-99,-99,0.0293,0.02,21817.7122657926,NA,NA,NA,NA,NA,0,0.96246,0,0,0.03754,8.35,281.993008,2.182,4936.90812655556,17.8849331811111
152707511,"34-76.1",19.98536497,2.79,2,8,3,432,1,100.574485,4.2368,0.08,80876.3909594917,NA,NA,NA,NA,NA,0.08493,0.3035,0.42263,0.02847,0.1161,1.4,253.945,8.107,4944.22275538889,17.4003906922222
152707513,"41-283",25.35351931,2.09,1,1,0,0,4,193.057018,2.0125,0.1,102600.134798268,NA,NA,NA,NA,NA,0.11498,0.11026,0.54489,0.01237,0.20884,2.4,262.119004,10.262,4909.34353266667,17.1688288222222
152707514,"41-338",59.46338238,3.95,5,179,27,902,2,254.123279,1.3415,0.24,240635.273279106,31,14.4439193,9.45,4.4,2.34373234476815,0.11129,0.48483,0.12158,0.03913,0.21171,4.94,231.441992,24.067,5304.01872383333,17.4647810927778
152707515,"41-282",24.24669577,1.25,0,-99,-99,-99,-99,-99,0.3969,0.1,98121.062563231,NA,NA,NA,NA,NA,0.11288,0.46132,0.11867,0.04334,0.25498,3.98,258.931992,9.813,4932.10464094444,17.5009182461111
152707517,NA,6.898019694,0.91,1,1,1,356,2,120.55985,0.1149,0.03,27914.7735583343,NA,NA,NA,NA,NA,0.02524,0.58486,0.00261,0.02611,0.15144,1.78,247.615996,2.819,4985.47303711111,17.9322929055556
152707522,"41-337",26.24210685,1.33,1,0,0,0,3,313.586661,0.93,0.11,106196.053781717,NA,NA,NA,NA,NA,0.27742,0.57108,0.07613,0.01699,0.04527,4.66,236.549004,10.62,4998.95053111111,17.53253017
152707525,"41-278",194.8744413,7.23,1,1,0,0,5,200.754313,2.7933,0.79,788614.144712881,43,15.25243928,13.11,4.65,2.27307334303253,0.16181,0.299,0.39101,0.02649,0.08993,3.91,269.893008,78.703,5103.32836833333,16.395803145
152707528,NA,5.875679159,0.61,0,-99,-99,-99,-99,-99,0.1506,0.02,23777.5855246651,NA,NA,NA,NA,NA,0.16268,0.52258,0,0.3008,0.01395,3.66,253.085996,2.428,4994.66052877778,18.115985605
152707532,"41-340",8.078257712,0.74,0,-99,-99,-99,-99,-99,0.34,0.03,32690.9380923475,NA,NA,NA,NA,NA,0.29471,0.38971,0.12235,0.10265,0.06382,6.07,236.960996,3.269,5024.11567072222,17.8971987022222
152707533,"41-386",118.3197165,2.7,2,2,0,0,1,229.243083,1.3243,0.48,478813.95532354,NA,NA,NA,NA,NA,0.09107,0.02643,0.79355,0,0.04621,1.6,262.024004,48.502,5112.21182977778,16.9801014205556
152707535,"41-341",9.560798309,0.86,0,-99,-99,-99,-99,-99,0.1212,0.04,38690.4548945814,NA,NA,NA,NA,NA,0,0.74092,0.12046,0.07426,0.0462,7.05,237.160996,3.869,4986.06125272222,17.7765097761111
152707540,"70-122",7.951381103,0.71,1,0,0,0,0,0,1.361,0.03,32177.4962688681,NA,NA,NA,NA,NA,0.04989,0.00896,0.80198,0,0.13813,1.75,263.786992,3.218,5012.71857211111,17.9723710644444
152707542,NA,7.697295355,1.05,1,1,1,194,4,193.057018,0.4455,0.03,31149.2669458945,NA,NA,NA,NA,NA,0.0615,0.2285,0.61594,0.00157,0.09248,2.57,262.005,NA,NA,NA
152707544,"41-284",74.48943583,3.81,2,2,3,227,3,118.567582,1.0756,0.3,301442.417668245,NA,NA,NA,NA,NA,0.06545,0.1376,0.52929,0.00037,0.25549,2.6,260.571992,30.113,4891.76180533333,16.929036425
152707548,NA,9.52088378,0.77,0,-99,-99,-99,-99,-99,0.6988,0.04,38528.9295455465,NA,NA,NA,NA,NA,0.02604,0.16199,0.41715,0.05509,0.09073,2.18,256.934004,NA,NA,NA
152707549,"41-287",9.718624564,0.97,2,4,1,68,2,107.452804,0.3023,0.04,39329.1431508235,NA,NA,NA,NA,NA,0.12438,0.30036,0.38373,0.00562,0.16176,3.38,262.301992,3.933,4920.66575727778,17.5784428588889
152707550,"41-348",21.0838368,1.25,0,-99,-99,-99,-99,-99,1.9419,0.09,85321.6656549715,68,24.35789967,20.73,7.43,0.824452291065061,0.07189,0.11777,0.70297,0.01061,0.08585,2.05,244.050996,8.534,5583.57847161111,17.4701750611111
152707552,"41-346",9.842823148,0.77,0,-99,-99,-99,-99,-99,0.5,0.04,39831.7475941888,NA,NA,NA,NA,NA,0.0556,0.2426,0.5068,2e-04,0.1842,2.9,240.178008,3.984,4996.289764,17.9212248238889
152707559,"41-325",213.2272303,3.91,1,0,0,0,1,229.243083,3.0248,0.86,862883.858605479,25,12.4879755,7.62,3.81,3.99975246672199,0.70636,0.20487,0.02083,0.01402,0.03811,2.88,269.084004,86.297,5183.8493565,17.4428505861111
152707562,"41-324",187.9326647,3.29,0,-99,-99,-99,-99,-99,1.689,0.76,760522.296548096,NA,NA,NA,NA,NA,0.57283,0.272,0.07259,0.02309,0.03286,1.45,265.2,76.073,5148.33805205556,16.8327047972222
152707563,"41-347",110.0681916,3.67,0,-99,-99,-99,-99,-99,1.8018,0.45,445421.84290397,63,19.04683161,19.21,5.81,1.34482419119527,0.13836,0.44029,0.24393,0.02381,0.12698,4.17,238.511992,44.546,5394.35975738889,17.0314981588889
152707565,"41-293",32.24634552,2.57,2,2,0,0,2,107.452804,0.5775,0.13,130493.891465339,NA,NA,NA,NA,NA,0.11948,0.54805,0.25611,0,0.03948,6.05,262.579004,13.052,4903.32479194444,17.0019267511111
152707566,NA,6.052168673,0.9,0,-99,-99,-99,-99,-99,0.1617,0.02,24491.7998988305,NA,NA,NA,NA,NA,0.55225,0.40321,0,0,0,4.01,251.161992,2.451,4981.19572244444,17.9213001677778
152707568,"41-291",11.11477814,0.83,2,2,4,302,2,107.452804,0.7301,0.04,44979.0706163247,NA,NA,NA,NA,NA,0.3001,0.17573,0.39707,0.03342,0.08506,2.17,262.374004,4.479,4957.59093677778,17.870345915
152707569,"41-323",205.1686283,8.83,1,0,0,0,1,229.243083,3.64,0.83,830272.462870786,NA,NA,NA,NA,NA,0.64387,0.20063,0.06555,0.0064,0.02326,2.53,260.085996,82.603,4875.84394738889,16.6200303361111
152707572,NA,5.336459365,0.77,0,-99,-99,-99,-99,-99,0.1145,0.02,21595.4812229372,NA,NA,NA,NA,NA,0.06114,0,0.72838,0,0,0.63,217.74,2.16,5045.49180422222,17.9552569405556
152707573,"41-288",6.630081421,0.67,0,-99,-99,-99,-99,-99,1.4288,0.03,26830.4861033548,NA,NA,NA,NA,NA,0.08532,0.16896,0.62801,0.00819,0.09798,1.88,264.409004,2.683,4944.3208105,17.9172701461111
152707574,"70-143",1127.654497,38.85,3,41,1,13,0,0,12.7741,4.57,4563370.55157622,NA,NA,NA,NA,NA,0.65048,0.26951,0.00107,0.02488,0.02924,1.8,184.55,443.854,5226.06865138889,16.142238905
152707575,"41-289",6.921316667,0.9,0,-99,-99,-99,-99,-99,0.1,0.03,28009.05130104,NA,NA,NA,NA,NA,0.099,0,0.847,0,0.054,0.83,264.140996,2.801,4951.74296055556,18.0177680927778
152707576,"41-387",9.15728849,0.76,1,0,0,0,1,229.243083,0.6782,0.04,37057.5391121363,NA,NA,NA,NA,NA,0.09702,0.08861,0.77249,0,0.03244,3.26,246.410996,3.706,4980.37320488889,17.9522437405556
152707577,"41-290",15.15331419,0.99,0,-99,-99,-99,-99,-99,0.3036,0.06,61322.1407065679,NA,NA,NA,NA,NA,0.05204,0.16568,0.66271,0,0.11067,1.98,262.113008,6.133,5379.37098333333,17.6494816816667
152707578,"41-292",16.15591134,1.43,0,-99,-99,-99,-99,-99,0.1661,0.07,65379.4315891708,NA,NA,NA,NA,NA,0.11379,0.34437,0.31126,0,0.2053,4.91,260.335,6.539,4934.20981877778,17.5094517938889
152707581,"41-349",16.70481203,0.96,1,0,0,0,1,229.243083,1.6797,0.07,67600.7123548217,NA,NA,NA,NA,NA,0.6297,0.16039,0.10496,0.00863,0.0818,3,236.689004,6.761,5407.80558572222,17.8243074177778
152707582,"34-69",69.74815518,2.55,1,0,0,0,2,120.55985,1.304,0.28,282255.494233337,21,9.54337934,6.4,2.91,3.60147684676096,0.07584,0.10974,0.50383,0.00875,0.2967,1.51,255.885996,28.199,5286.71230133333,17.8256108244444
152707584,"70-190",11.93795184,1.39,3,5,0,0,1,229.243083,0.1848,0.05,48310.2741289304,NA,NA,NA,NA,NA,0.03463,0.15855,0.53464,0,0.27219,3.21,185.345,4.808,5121.16895705556,17.5083397077778
152707586,NA,6.991021568,0.69,1,0,0,0,1,229.243083,0.1284,0.03,28291.1317550888,NA,NA,NA,NA,NA,0.95872,0.03505,0,0,0.00623,4.89,234.143008,2.829,5046.50261772222,18.0018617461111
152707588,"34-98",5.946933453,0.61,0,-99,-99,-99,-99,-99,0.0552,0.02,24065.9360325361,NA,NA,NA,NA,NA,0.01087,0.37862,0.19928,0.35145,0.02717,4.53,239.924004,2.409,4997.53774405556,18.0932978772222
152707589,"34-78",7.311222829,0.78,0,-99,-99,-99,-99,-99,0.4631,0.03,29586.9160657197,NA,NA,NA,NA,NA,0.22889,0.02851,0.63744,0,0.0935,1.58,258.596992,2.945,4979.84339627778,17.8454468555556
152707591,"41-330",6.830875154,0.63,0,-99,-99,-99,-99,-99,0.1698,0.03,27643.0543239853,NA,NA,NA,NA,NA,0.0371,0.94052,0.00059,0,0.0106,8,279.474004,2.764,5024.4348665,18.1146673438889
152707592,"34-97",7.275741993,0.68,0,-99,-99,-99,-99,-99,0.0037,0.03,29443.3329003278,NA,NA,NA,NA,NA,0,0,0.02703,0,0.40541,0.65,229.734004,2.947,4990.99761255556,18.0062522122222
152707593,"34-96",13.42700673,0.99,0,-99,-99,-99,-99,-99,0.138,0.05,54336.1528469103,NA,NA,NA,NA,NA,0,0.42971,0,0.14203,0.38624,3.53,241.944004,5.439,4964.96626188889,17.6374711311111
152707594,"41-333",15.20764742,1.3,1,0,0,0,1,229.243083,0.606,0.06,61542.015377767,NA,NA,NA,NA,NA,0.23927,0.47707,0.20347,0.00281,0.06865,3.22,268.79,6.155,4978.32768411111,17.46041899
152707595,"34-95",18.41130861,1.29,0,-99,-99,-99,-99,-99,0.3425,0.07,74506.5299259439,NA,NA,NA,NA,NA,0.01781,0.53431,0.13138,0.02453,0.28,1.6,244.871992,7.437,4950.45049833333,17.4237013061111
