"IHDID","IHDLKID","NEW_KEY","ACRES_IHD","GNIS_NAME","PERIM_KM","LAKE_CODE","STRAHLER","LINK","UP_LAKES","UP_LAKE_ACRES","DOWN_LAKES","DOWN_LAKE_ACRES","WL_KM2","UPSTREAM_CATCH"
123397237,123397237,"",16.92570509,"Beaver Dam Lake",1.52,2,1,0,0,0,3,2441.223864,3.0419,0
123397242,123397242,"",7.167493461,"Pats Lake",1.89,3,-99,-99,-99,-99,-99,-99,0.701,0
123397245,123397245,"",6.02627012,"Little Trail Lake",0.92,3,-99,-99,-99,-99,-99,-99,0.0134,0
123397259,123397259,"",55.16609319,"Snap Jack Lake",2.46,3,-99,-99,-99,-99,-99,-99,0.2376,0
123397262,123397262,"",14.53430875,"Morris Lake",1.05,1,3,4,0,0,1,294.398634,0.143,1
123397276,123397276,"",67.75027468,"Helen Lake",3.92,3,-99,-99,-99,-99,-99,-99,0.5473,0
123397282,123397282,"",42.26917556,"East Bear Lake",2.04,2,1,0,0,0,4,2473.721925,1.3028,0
123397287,123397287,"",66.60780679,"West Bear Lake",2.81,3,-99,-99,-99,-99,-99,-99,0.9973,0
123397296,123397296,"",21.1567233,"Jennings Lake",1.66,3,-99,-99,-99,-99,-99,-99,0.1867,0
123397299,123397299,"",9.929185679,"",0.83,3,-99,-99,-99,-99,-99,-99,0.0971,0
123397307,123397307,"",10.77225186,"Foggy Lake",1.05,3,-99,-99,-99,-99,-99,-99,0.0913,0
123397321,123397321,"",6.453098305,"",1.35,3,-99,-99,-99,-99,-99,-99,0.4354,0
123397324,123397324,"",7.790276306,"Kerr Lake",0.73,3,-99,-99,-99,-99,-99,-99,0.2709,0
123397332,123397332,"",14.17659926,"Misty Lake",1.15,3,-99,-99,-99,-99,-99,-99,0.2237,0
123397343,123397343,"",18.03610999,"Hilltop Lake",1.37,3,-99,-99,-99,-99,-99,-99,0.3249,0
123397370,123397370,"",6.316525859,"Peter and Paul Lakes",0.6,3,-99,-99,-99,-99,-99,-99,0.0511,0
123397384,123397384,"",67.7177554,"High Lake",3.07,3,-99,-99,-99,-99,-99,-99,0.8069,0
123397412,123397412,"",46.80475916,"Grace Lake",2.14,3,-99,-99,-99,-99,-99,-99,0.305,0
123397417,123397417,"",26.3592924,"Beaver Station Lake",2.1,3,-99,-99,-99,-99,-99,-99,0.2285,0
123397420,123397420,"",10.36987356,"Fleury Lake",1.27,3,-99,-99,-99,-99,-99,-99,0.9138,0
123397423,123397423,"",173.5645206,"Long Lake",5.73,3,-99,-99,-99,-99,-99,-99,1.355,0
123397426,123397426,"",41.16033317,"Katherine Lake",2.63,3,-99,-99,-99,-99,-99,-99,0.375,0
123397431,123397431,"",28.9399512,"Kvidera Lake",2,3,-99,-99,-99,-99,-99,-99,0.2,0
123397434,123397434,"",10.36039093,"Raspberry Lake",0.88,3,-99,-99,-99,-99,-99,-99,0.0657,0
123397443,123397443,"",12.19965527,"Midget Lake",1.18,3,-99,-99,-99,-99,-99,-99,0.2735,0
123397479,123397479,"",859.0703837,"Glimmerglass Lake",17.96,3,-99,-99,-99,-99,-99,-99,5.3728,0
123397499,123397499,"",14.91520582,"Little Mosquito Lake",1.21,3,-99,-99,-99,-99,-99,-99,0.0401,0
123397504,123397504,"",39.93792072,"Bergner Lake",1.95,3,-99,-99,-99,-99,-99,-99,0.804,0
123397510,123397510,"",32.48824852,"Cox Lake",2.02,3,-99,-99,-99,-99,-99,-99,0.9213,0
123397524,123397524,"",105.638286,"Mountain Lake",3.98,3,-99,-99,-99,-99,-99,-99,1.8275,0
123397532,123397532,"",172.2696001,"Bay Lake",8.52,3,-99,-99,-99,-99,-99,-99,1.3443,0
123397538,123397538,"",19.10747503,"",1.69,2,1,0,0,0,4,2772.679289,1.4888,0
123397552,123397552,"",22.1410789,"Shadow Lake",1.29,3,-99,-99,-99,-99,-99,-99,0.2502,0
123397557,123397557,"",6.2894142,"Jay Lake",0.62,3,-99,-99,-99,-99,-99,-99,0.0234,0
123397560,123397560,"",5.596980495,"Chickadee Lake",0.61,3,-99,-99,-99,-99,-99,-99,0.2225,0
123397563,123397563,"",130.4430868,"Emeline Lake",5.23,3,-99,-99,-99,-99,-99,-99,1.1934,0
123397569,123397569,"",77.8006195,"Allen Lake",3.91,3,-99,-99,-99,-99,-99,-99,2.0792,0
123397572,123397572,"",5.091925974,"",0.63,3,-99,-99,-99,-99,-99,-99,0.0594,0
123397574,123397574,"",7.799341176,"McCullough Lake",0.75,3,-99,-99,-99,-99,-99,-99,0.0496,0
123397591,123397591,"",7.078336379,"Liluis Lake",0.63,3,-99,-99,-99,-99,-99,-99,0.0947,0
123397602,123397602,"",21.03010148,"Corey Lake",1.32,3,-99,-99,-99,-99,-99,-99,0.6452,0
123397605,123397605,"",42.02661879,"",2.16,3,-99,-99,-99,-99,-99,-99,0.3119,0
123397611,123397611,"",24.52631131,"Guides Lake",2.38,3,-99,-99,-99,-99,-99,-99,0.9453,0
123397633,123397633,"",8.873182384,"",0.8,3,-99,-99,-99,-99,-99,-99,0.7571,0
123397639,123397639,"",90.36616836,"Imp Lake",2.77,3,-99,-99,-99,-99,-99,-99,0.5169,0
123397648,123397648,"",615.1478178,"Duck Lake",13.65,1,1,1,0,0,3,2441.223864,9.5432,1
123397651,123397651,"",1683.775791,"Little African Lake",65.95,1,3,10,14,3209,1,294.398634,10.7031,1
123397672,123397672,"",19.89855725,"Kinwamakwad Lake",2.11,3,-99,-99,-99,-99,-99,-99,0.1634,0
123397678,123397678,"",5.419343906,"Louise Lake",0.61,3,-99,-99,-99,-99,-99,-99,0.128,0
123397683,123397683,"",15.74824154,"Moccasin Lake",1.21,3,-99,-99,-99,-99,-99,-99,0.9204,0
123397692,123397692,"",81.06067587,"Anderson Lake",2.76,3,-99,-99,-99,-99,-99,-99,1.4939,0
123397700,123397700,"",5.951396714,"",0.79,1,1,1,0,0,4,2772.679289,0.9381,1
123397714,123397714,"",6.343109844,"Dumbbell Lake",0.71,3,-99,-99,-99,-99,-99,-99,0.0536,0
123397723,123397723,"",8.774868072,"Elsie Lake",0.78,3,-99,-99,-99,-99,-99,-99,0.5806,0
123397734,123397734,"",7.978995513,"Dorothy Lake",0.72,3,-99,-99,-99,-99,-99,-99,0.0305,0
123397739,123397739,"",91.69244945,"Devils Head Lake",3.24,3,-99,-99,-99,-99,-99,-99,1.3575,0
123397767,123397767,"",16.71011135,"Inkpot Lake",1.03,3,-99,-99,-99,-99,-99,-99,1.0269,0
123397776,123397776,"",461.5961492,"Tenderfoot Lake",11.52,1,3,15,7,920,1,294.398634,3.1222,1
123397784,123397784,"",53.78043879,"Gray Lake",3.18,3,-99,-99,-99,-99,-99,-99,0.8606,0
123397787,123397787,"",13.40173271,"Trapper Lake",1.23,3,-99,-99,-99,-99,-99,-99,0.3489,0
123397798,123397798,"",226.2087566,"Plum Lake",6.18,3,-99,-99,-99,-99,-99,-99,1.1757,0
123397801,123397801,"",31.37818966,"Mule Lake",2.19,3,-99,-99,-99,-99,-99,-99,0.9007,0
123397803,123397803,"",10.62674405,"Siskin Lake",0.79,3,-99,-99,-99,-99,-99,-99,0.8731,0
123397806,123397806,"",14.05128265,"Kickapoo Lake",1.25,1,2,2,0,0,3,1400.737451,0.2911,1
123397809,123397809,"",13.61606016,"Germain Lake",0.97,3,-99,-99,-99,-99,-99,-99,0.5047,0
123397820,123397820,"",156.5843237,"",4.78,1,3,7,12,2876,2,1978.174425,0.5166,1
123397826,123397826,"",33.07919589,"Wilson Lake",2.18,3,-99,-99,-99,-99,-99,-99,0.5328,0
123397837,123397837,"",13.39896457,"Hay Lake",1.2,2,1,0,0,0,9,4558.674261,0.5404,0
123397840,123397840,"",8.52438374,"Daisy Lake",0.8,3,-99,-99,-99,-99,-99,-99,0.1,0
123397845,123397845,"",74.47671738,"",3.17,3,-99,-99,-99,-99,-99,-99,0.3988,0
123397848,123397848,"",19.70841117,"Jane Lake",1.48,3,-99,-99,-99,-99,-99,-99,0.182,0
123397854,123397854,"",107.5952301,"Dinner Lake",4.53,3,-99,-99,-99,-99,-99,-99,1.662,0
123397860,123397860,"",73.26504444,"Brown Lake",2.83,1,2,2,0,0,3,1400.737451,1.3036,1
123397868,123397868,"",104.4099647,"Poor Lake",4.68,2,1,0,0,0,6,3920.408308,1.0263,0
123397888,123397888,"",28.38387059,"",2.3,1,3,7,11,2848,3,2134.758749,0.316,1
123397894,123397894,"",5.733264937,"",1.02,3,-99,-99,-99,-99,-99,-99,1.2291,0
123397905,123397905,"",22.36536374,"Dutch Lake",1.7,3,-99,-99,-99,-99,-99,-99,0.2615,0
123397911,123397911,"",127.6125565,"Indian Lake",6.19,1,2,2,3,524,6,3920.408308,1.7693,1
123397919,123397919,"",486.4002888,"Whitefish Lake",7.89,1,1,1,1,13,8,4072.273972,4.8361,1
123397922,123397922,"",24.25310798,"Dream Lake",1.24,1,2,2,2,499,7,4048.020864,0.7331,1
123397925,123397925,"",782.0359931,"",22.03,1,3,7,10,2066,4,2163.14262,4.1503,1
123397928,123397928,"",66.41518099,"Crampton Lake",3.45,3,-99,-99,-99,-99,-99,-99,0.2934,0
123397977,123397977,"",8.508097071,"",2.04,3,-99,-99,-99,-99,-99,-99,0.2141,0
123398008,123398008,"",31.02291583,"Hoist Lake",1.69,3,-99,-99,-99,-99,-99,-99,0.201,0
123398023,123398023,"",9.934567734,"Wilson Springs",2.19,2,1,0,0,0,3,2441.223864,1.244,0
123398031,123398031,"",13.11054022,"Johnston Springs",1.47,2,1,0,0,0,7,4127.483885,1.7364,0
123398039,123398039,"",975.2296949,"",29.02,1,3,7,9,1090,5,2945.178613,4.7184,1
123398054,123398054,"",15.25138824,"Twist Lake",1.62,3,-99,-99,-99,-99,-99,-99,0.1622,0
129223517,129223517,"",14.61369189,"Gordon Lake",0.97,3,-99,-99,-99,-99,-99,-99,0.2372,0
129223633,129223633,"",5.465394766,"",1.49,1,3,9,0,0,0,0,1.2501,1
129223847,129223847,"",64.06305929,"Otter Lake",2.27,1,1,1,1,26,0,0,1.5874,1
129223848,129223848,"",26.91788462,"Bass Lake",1.52,1,1,1,0,0,1,64.063059,0.0898,1
129223856,129223856,"",11.66541447,"",2.81,3,-99,-99,-99,-99,-99,-99,0.2516,0
129223860,129223860,"",895.9769753,"Little Platte Lake",9.95,1,2,4,0,0,0,0,4.3951,1
129223861,129223861,"",2531.413078,"Platte Lake",15.21,1,4,33,8,656,1,93.590431,7.0293,1
129224080,129224080,"",8.10051461,"Bow Lake",0.75,3,-99,-99,-99,-99,-99,-99,11.4383,0
129224082,129224082,"",5.866910302,"",1.22,1,2,3,0,0,2,6345.704901,3.0724,1
129224090,129224090,"",26.1294196,"Polack Lake",1.82,3,-99,-99,-99,-99,-99,-99,9.2097,0
129224091,129224091,"",5.626694232,"Gilbert Lake",0.6,1,1,1,0,0,0,0,0.4087,1
129224093,129224093,"",7.139379028,"Wells Lake",1.08,1,2,2,1,29,0,0,0.1797,1
