"nhdid","new_key"
"155637140","12-138"
"155637672","11-88"
"155637708","11-187"
"155637405","14-254"
"155637415","14-171"
"155637419","78-121"
"155637422","11-67"
"155637423","14-188"
"155637425","78-142"
"155636604","30-375"
"155636612","30-141"
"155637449","14-224"
"155637450","14-180"
"155637460","78-143"
"155637472","14-187"
"155637473","14-182"
"155636647","30-158"
"155637548","14-299"
"155636731","30-161"
"155636768","30-192"
"155637579","11-70"
"155637612","11-66"
"155637615","14-261"
"155637619","14-279"
"155636813","30-181"
"155637720","14-333"
"155636937","30-194"
"155637762","11-100"
"155637061","12-68"
"155637066","12-72"
"155637082","78-50"
"155637174","12-128"
"155637174","12-76"
"155637174","12-77"
"155637177","78-216"
"155637181","12-93"
"155637182","78-106"
"155637191","78-111"
"155637270","78-104"
"155637282","78-108"
"155637283","14-158"
"155637285","14-154"
"155637297","12-87"
"155637304","14-155"
"155637313","78-122"
"155637327","12-145"
"155637338","14-153"
NA,"30-195"
NA,"30-223"
NA,"58-313"
NA,"58-344"
NA,"14-287"
NA,"58-343"
NA,"58-326"
NA,"30-199"
NA,"30-197"
NA,"30-200"
NA,"30-201"
NA,"30-198"
NA,"58-319"
NA,"58-332"
NA,"58-88"
NA,"14-400-GRP"
NA,"30-350"
NA,"58-293"
NA,"58-261"
NA,"46-216"
NA,"46-217"
"149425870","58-346"
"149425834","58-342"
"149425860","58-271"
"150994115","30-270"
"150994102","30-241"
"150994111","30-245"
"150994095","30-229"
"150994120","30-321"
"150994104","30-360"
"150994124","30-374"
"150994110","30-205"
"150994118","30-274"
"151874113","46-221"
"151874110","46-205"
"151874109","46-194"
"151874114","46-220"
"150994113","30-371"
"149425849","58-327"
"149425849","58-325"
"149425847","58-347"
"150994116","30-247"
"150994123","30-301"
"150994123","30-302"
"150994123","30-303"
"151874107","46-204"
"149425867","58-272"
"149425866","58-348"
"155637530","78-130"
"121206513","11-154"
"155637561","12-98"
"155637565","78-131"
"155637570","12-90"
"121206439","11-127"
"155637861","78-220"
"155637862","78-155"
"155637891","78-184"
"155637899","14-350"
"155638239","14-780"
"155638723","11-133"
"155637728","12-122"
"155637732","12-125"
"155637735","78-135"
"155637736","78-151"
"155637737","14-302"
"155637367","30-299"
"155638525","14-411"
"155638593","14-418"
"121206434","11-138"
"155637314","12-88"
"155637828","14-315"
"155637745","14-309"
"155637989","78-203"
"155638340","14-399"
"155637620","12-105"
"155637624","78-132"
"155637245","30-386"
"155637493","78-128"
"155638505","11-124.1"
"121206445","11-139"
"121206456","11-128"
"121206451","11-142"
"121206414","11-114"
"155638443","11-121"
"155638448","11-122"
"155638569","14-409"
"155637686","14-284"
"155637703","14-285"
"155637598","78-147"
"155637651","78-148"
"155638640","14-412"
"155638751","11-132"
"155637678","78-133"
"155637707","12-108"
"155637430","12-83"
"155637875","78-170"
"155637454","78-126"
"155637460","78-144"
"155637467","12-89"
"155637467","12-92"
"155638400","14-408"
"155637911","14-289"
"155638213","11-116"
"155637662","12-115"
"155637883","14-343"
"155638021","14-377"
"155638278","14-386"
"155637759","78-153"
"155637764","78-156"
"155637766","14-341"
"155637792","14-314"
"155637794","14-310"
"155637797","14-313"
"155637798","78-154"
"155637810","14-317"
"155637811","78-188"
"155637814","12-126"
"155637948","14-291"
"155637816","14-311"
"155637822","14-316"
"155637824","14-778"
"155637866","14-290"
"155637871","78-221"
"155637874","14-342"
"155638859","11-186"
"155637876","78-171"
"155637922","14-353"
"155637926","14-292"
"155637979","14-376"
"155638056","14-363"
"155638061","14-779"
"155638064","14-354"
"155637272","30-295"
"155637289","12-82"
"155637306","30-294"
"155638198","14-369"
"155637334","12-86"
"155637335","30-296"
"155637336","30-291"
"155638300","14-781"
"149425869","58-264"
"92131636","21-560"
"83977931","20-85"
"152512245","52-1807"
"152512236","52-1090"
"44366420","21-466"
"145333836","81-4"
"145333836","81-3"
"149286556","82-256"
"113235929","2-48"
"113235931","2-46"
"44366814","75-64"
"44366814","75-62"
"44361920","75-1016"
"150994133","30-380"
"83976639","68-53"
"150994167","30-359"
"145334321","82-258"
"146646951","63-856"
"146646951","63-854"
"151873939","81-344"
"146646599","63-1099"
"149425891","58-320"
"149425786","58-187"
"149425878","58-314"
"149425880","58-322"
"149425684","82-257"
"145334240","81-179"
"145330435","63-709"
"145333845","47-51"
"145333845","81-2"
"122383219","4-10"
"146646351","63-1570"
"146646622","63-1098"
"83976893","20-40"
"83977131","68-18"
"129226232","45-3"
"129226232","45-64"
"83976163","68-94"
"83976163","68-96"
"83977587","65-200"
"83977587","65-220"
"83975637","69-285"
"83975637","69-286"
"83975643","69-284"
"113471373","68-222"
"113470293","4-16"
"111830505","17-546"
"111830463","17-239"
"129225131","10-116"
"60089640","51-126"
"155417488","5-59"
"155417490","28-243"
"129224959","28-211"
"118253755","65-90"
"118253755","65-89"
"155417550","28-187"
"152868511","56-6.1"
"129226201","45-86"
"118254541","65-38"
"129225109","28-201"
"129225127","28-221"
"155417505","5-2"
"155417590","40-189"
"155417591","28-152"
"155417593","28-149"
"155417597","28-155"
"155417598","40-199"
"155417421","28-238"
"155417425","28-240"
"129224954","28-206"
"129224952","28-205"
"155417522","28-139"
"155417525","40-171"
"155417534","28-138"
"155417564","28-142"
"155417573","28-144"
"155417578","28-145"
"155417581","40-195"
"155417582","40-193"
"155417583","40-194"
"155417584","28-148"
"155417586","28-192"
"129224958","28-208"
"129225121","28-219"
"129226233","28-214"
"129226233","28-241"
"129224125","10-83"
"129224957","28-213"
"129226071","28-203"
"129224953","28-204"
"82815980","53-65"
"82815980","53-64"
"121858328","57-5"
"121861018","59-383"
"121206519","11-160"
"121206581","11-170"
"121206601","11-164"
"155637973","78-197"
"155637978","12-134"
"155637885","12-121"
"155637886","78-193"
"155637888","12-129"
"155637897","12-119"
"155636030","39-311"
"82817604","53-63.1"
"155637105","78-71"
"155636730","78-39"
"155638589","78-207"
"155638174","78-224"
"155637831","12-120"
"155638000","12-123"
"155636547","80-319"
"155638615","14-416"
"155638468","14-390"
"155638476","78-201"
"155635912","13-463"
"155638365","78-210"
"121206679","11-190"
"155638446","78-205"
"121206527","11-184"
"155638552","14-406"
"155636427","12-22"
"155638142","78-217"
"155638927","14-393"
"155638929","14-394"
"155638930","14-429"
"155637648","11-76"
"155638124","78-223"
"155635774","39-175"
"155637952","12-124"
"155637953","78-191"
"155636520","11-181"
"155636523","14-71"
"155636017","80-248"
"155638462","78-206"
"155638785","14-428"
"155638790","78-208"
"155638864","14-392"
"155635868","13-462"
"155638635","14-391"
"155635984","80-243"
"155637880","12-130"
"155638015","78-194"
"155638020","78-202"
"155637774","12-112"
"155637777","12-118"
"155637782","12-113"
"155637803","12-101"
"155637804","12-131"
"155637809","12-117"
"155637941","12-136"
"155636106","39-343"
"155637924","78-231"
"155638038","78-212"
"155638063","12-137"
"155637264","78-53"
"155637293","12-84"
"155638184","78-199"
"155638251","78-198"
"155639117","11-155"
"109946376","2-380"
"109946376","2-379"
"152518404","39-227"
"152517748","3-50"
"123147980","27-870"
"152518364","13-584"
"109943490","48-435"
"152518533","39-293"
"86671829","48-27"
"86671829","48-28"
"152518152","13-20"
"152518152","13-21"
"152517790","8-151"
"152518568","39-306"
"152518658","13-525"
"123148097","27-345"
"123148097","27-346"
"152518180","39-120"
"152517928","13-45"
"123396938","27-500"
"152518563","38-457"
"123148038","27-875"
"86671725","48-740"
"123398039","27-327"
"123397776","27-349"
"150994147","30-354"
"123397180","27-736"
"123397925","27-322"
"152335422","46-229"
"70330301","27-1174"
"150994185","30-369"
"150994186","30-358"
"105233039","52-1557"
"123165454","11-158"
"149286838","82-153"
"149286823","82-150"
"111830953","17-596"
"150994222","30-382"
"150994211","30-356"
"70330419","27-3"
"155411151","15-1"
"155408567","60-208"
"155408567","60-209"
"155408544","71-31"
"155408451","16-316"
"155408451","16-317"
"152707070","41-674"
"152707939","34-93"
"157067815","8-634"
"157067915","23-154"
"157068351","8-420"
"157068351","8-419"
"152095002","38-362"
"152095002","38-363"
"152094860","38-268"
"152094815","38-26"
"152094815","38-659"
"152094815","38-23"
"152094562","33-150"
"75472541","22-391"
"110736531","36-204"
"149729956","79-8"
"147104814","63-1425"
"147104095","25-203"
"147104688","63-1387"
"147104107","25-205"
"147104907","63-1436"
"147104099","44-237"
"147104099","44-235"
"147104898","63-1433"
"147104632","25-190"
"147104114","44-234"
"147104114","44-367"
"147104097","25-202"
"147104043","44-349"
"148709894","73-25"
"148710083","76-82"
"148710305","47-471"
"148710383","63-1776"
"148710383","63-1044"
"150436758","54-90"
"152234178","9-5"
"149759163","26-23"
"149759134","26-64"
"149759238","26-12"
"149759105","26-56"
"149759105","26-65"
"149759308","26-2"
"155404819","77-202"
"129225183","28-127"
"60088428","28-14"
"155417679","28-46"
"155417680","28-47"
"129224968","28-228"
"60088510","28-25"
"129225027","28-59"
"155417616","28-181"
"155417619","28-166"
"155417620","28-65"
"155417621","28-182"
"155417624","28-85"
"155417626","28-86"
"155417627","28-81"
"155417628","28-63"
"129226235","28-56"
"129226207","28-120"
"129225142","28-231"
"129225164","28-244"
"129224969","28-106"
"129225173","28-115"
"60088422","28-10"
"129225024","28-137"
"129226234","28-124"
"129226208","28-126"
"155417600","28-154"
"155417601","28-102"
"155417604","28-159"
"155417607","28-157"
"155417608","28-172"
"155417612","28-101"
"155417615","28-183"
"155417651","28-91"
"155417654","28-93"
"155417658","28-95"
"155417668","28-77"
"155417670","28-1"
"155417674","28-31"
"155417677","28-45"
"155417630","28-71"
"155417633","28-60"
"155417634","28-72"
"155417635","28-80"
"155417638","28-70"
"155417639","28-84"
"155417642","28-74"
"155417643","28-82"
"155417644","28-79"
"155417647","28-94"
"155417650","28-103"
"129225172","28-110"
"82818776","62-477"
"129225192","28-125"
"129225028","28-57"
"129225146","28-230"
"129225147","28-113"
"129224973","28-107"
"129225193","28-132"
"129224978","28-121"
"60088500","28-22"
"60088594","28-50"
"60088526","28-48"
"60088636","28-242"
"60088442","28-11"
"60088408","28-13"
"60088624","28-27"
"60088504","28-23"
"121859270","67-176"
"121859279","67-174"
"121860198","54-347"
"82817974","62-472"
"121859277","67-175"
"155636282","78-1"
"152518329","39-194"
"152094298","76-81"
"152094430","76-117"
"147104296","76-95"
NA,"30-307"
NA,"30-372"
NA,"30-373"
NA,"11-189"
NA,"46-224"
"70200","79-44"
NA,"79-73"
NA,"23-92"
NA,"12-140"
NA,"12-12"
NA,"14-271"
NA,"17-309"
NA,"17-533"
NA,"17-81"
NA,"20-95"
NA,"27-18"
NA,"27-820"
NA,"31-56"
NA,"3-468"
NA,"3-49"
NA,"35-112"
NA,"35-13"
NA,"42-354"
NA,"43-127"
NA,"48-14"
NA,"48-734"
NA,"48-735"
"149759370","26-3"
NA,"26-30"
NA,"49-19"
NA,"51-121"
NA,"51-96"
NA,"52-839"
NA,"5-125"
NA,"55-38"
NA,"31-1262"
NA,"48-336"
NA,"59-368"
NA,"20-125"
NA,"21-421"
NA,"23-13"
NA,"31-317"
NA,"36-405"
NA,"63-1693"
NA,"78-183"
NA,"36-4"
NA,"60-32"
NA,"60-57"
NA,"65-49"
NA,"67-275"
NA,"77-1"
NA,"77-2"
NA,"83-199"
NA,"8-111"
NA,"8-486"
NA,"80-307"
NA,"72-2"
NA,"78-32"
NA,"68-255"
NA,"5-80"
NA,"27-1146"
NA,"52-1702"
NA,"24-9"
NA,"54-182"
NA,"62-86"
NA,"62-89"
NA,"63-1489"
NA,"33-149"
NA,"78-18"
NA,"78-65"
NA,"70-116"
NA,"81-198"
"70470","81-194"
NA,"38-450"
NA,"75-913"
NA,"75-912"
NA,"81-148"
NA,"12-85"
NA,"44-280"
NA,"54-128"
NA,"60-39"
NA,"81-149"
NA,"55-10"
NA,"39-348"
NA,"70-119"
NA,"52-844"
NA,"34-50"
NA,"79-56.1"
"70510","29-59"
NA,"22-53"
NA,"57-9"
NA,"34-34"
NA,"31-1259"
NA,"82-227"
NA,"34-51"
NA,"13-315"
NA,"78-167"
NA,"41-51"
NA,"81-221"
NA,"11-97"
NA,"26-28"
NA,"47-332"
NA,"78-58"
NA,"26-27"
NA,"36-206"
NA,"39-332"
NA,"66-420"
NA,"70-145"
NA,"52-855"
NA,"1-176"
NA,"75-74"
NA,"75-237"
NA,"17-31"
NA,"21-72"
NA,"21-168"
NA,"58-154"
NA,"81-258"
NA,"20-30"
NA,"15-19.1"
NA,"34-82"
NA,"36-278"
NA,"17-370"
NA,"58-36"
NA,"50-92"
NA,"41-94"
NA,"77-73"
NA,"79-50"
NA,"78-64"
NA,"36-977"
NA,"55-1"
NA,"59-88"
"70646","82-235"
NA,"36-77"
NA,"36-497"
NA,"57-13"
NA,"2-804"
NA,"14-349"
NA,"77-217"
NA,"72-139"
NA,"71-204"
NA,"62-279"
NA,"14-347"
NA,"4-52"
NA,"3-469"
NA,"3-285"
NA,"38-658"
NA,"70-157"
NA,"70-132"
NA,"78-117"
NA,"78-209"
NA,"77-218"
NA,"60-176"
NA,"81-370"
"70677","22-123"
NA,"82-259"
NA,"21-559"
NA,"21-558"
NA,"25-127"
NA,"2-208"
NA,"25-206"
NA,"77-219"
NA,"25-201"
NA,"41-221"
NA,"3-8"
NA,"55-43"
NA,"3-10"
NA,"79-74"
NA,"29-19"
NA,"41-119.1"
NA,"11-119"
NA,"10-12"
NA,"41-134"
NA,"39-316"
NA,"58-141"
NA,"13-508"
NA,"21-163"
NA,"50-99"
NA,"13-303"
NA,"3-4"
NA,"58-237"
NA,"70-151"
NA,"31-1193"
NA,"11-80"
NA,"10-2"
NA,"78-149"
NA,"80-250"
NA,"14-256"
NA,"14-67"
NA,"26-26"
NA,"11-59"
NA,"36-217"
NA,"52-1431"
NA,"82-224"
NA,"29-1.2"
NA,"16-300"
NA,"6-13"
NA,"38-91"
NA,"72-82"
NA,"69-62"
NA,"70-118"
NA,"63-1068"
NA,"80-81"
NA,"14-380"
NA,"14-351"
NA,"11-75"
NA,"11-149"
NA,"43-223"
NA,"8-149"
NA,"11-62"
NA,"14-169"
NA,"13-150"
NA,"65-174"
NA,"8-409"
NA,"8-440"
NA,"18-385"
NA,"21-133"
NA,"18-384"
NA,"39-159"
NA,"38-27"
NA,"47-472"
NA,"52-1858"
NA,"21-562"
NA,"54-292"
NA,"75-1067"
NA,"61-82"
NA,"34-66"
NA,"11-72"
NA,"11-96"
NA,"30-81"
NA,"41-543"
NA,"63-1479"
NA,"14-50"
NA,"8-715"
NA,"36-1510"
NA,"35-154"
NA,"36-1293"
NA,"9-18"
NA,"27-695"
NA,"38-353"
NA,"43-268"
NA,"68-145"
NA,"11-74"
NA,"67-98"
NA,"72-66"
NA,"23-1"
NA,"65-187"
NA,"68-225"
NA,"34-75"
NA,"40-260"
NA,"78-4"
"83976679","1-113"
NA,"25-207"
NA,"70-172"
NA,"25-154"
NA,"28-194"
NA,"28-67"
NA,"28-122"
NA,"28-97"
NA,"30-148"
NA,"49-412"
NA,"66-617"
NA,"67-173"
NA,"71-88"
NA,"76-116"
